id,historico_id,serie_id,ano,estabelecimento,municipio,uf
3588,642,11,,,,
3590,642,12,2013,"COLÉGIO CAMINHO DO SABER",NATAL,RN
3591,642,13,2014,"COLÉGIO CAMINHO DO SABER",NATAL,RN
3592,642,14,2015," COLÉGIO CAMINHO DO SABER",NATAL,RN
3593,642,15,2016,"COLÉGIO CAMINHO DO SABER",NATAL,RN
3594,648,6,2020,"COLÉGIO CAMINHO DO SABER",NATAL,RN
3595,352,11,2018,"COLÉGIO DEGRAUS DO SABER",NATAL,RN
3596,352,12,2019," COLÉGIO CAMINHO DO SABER",NATAL,RN
3597,352,13,2020,"COLÉGIO CAMINHO DO SABER",NATAL,RN
3598,649,6,2019,"COLÉGIO CAMINHO DO SABER",NATAL,RN
3599,649,7,2020," COLÉGIO CAMINHO DO SABER",NATAL,RN
3600,650,6,2020,"COLÉGIO CAMINHO DO SABER",NATAL,RN
3602,650,7,2021," COLÉGIO CAMINHO DO SABER",NATAL,RN
3603,652,6,2018,"COLÉGIO CAMINHO DO SABER",NATAL,RN
3604,652,7,2019," COLÉGIO CAMINHO DO SABER",NATAL,RN
3605,652,8,2020," COLÉGIO CAMINHO DO SABER",NATAL,RN
3606,653,6,2018,"COLÉGIO CAMINHO DO SABER",NATAL,RN
3607,653,7,2019," COLÉGIO CAMINHO DO SABER",NATAL,RN
3608,653,8,2020," COLÉGIO CAMINHO DO SABER",NATAL,RN
3609,654,6,2016,"E.M.E.F. CLAUDIO MANOEL DA COSTA","SÃO PAULO",SP
3610,654,7,2017,"E.M.E.F. CLAUDIO MANOEL DA COSTA","SÃO PAULO",SP
3611,654,8,2018," COLÉGIO CAMINHO DO SABER",NATAL,RN
3612,654,9,2019," COLÉGIO CAMINHO DO SABER",NATAL,RN
3613,654,10,2020," COLÉGIO CAMINHO DO SABER",NATAL,RN
3614,655,6,2016,"CENTRO EDUCACIONAL HORA DE APRENDER","BELÉM ",PA
3615,655,7,2017,"FENIX COMPLEXO EDUCACIONAL",NATAL,RN
3616,655,8,2018," FENIX COMPLEXO EDUCACIONAL",NATAL,RN
3617,655,9,2019,"FENIX COMPLEXO EDUCACIONAL",NATAL,RN
3618,655,10,2020," COLÉGIO CAMINHO DO SABER",NATAL,RN
3619,655,11,2021,"COLÉGIO CAMINHO DO SABER",NATAL,RN
3620,491,10,2018," COLÉGIO CAMINHO DO SABER",NATAL,RN
3621,656,6,2016,"JARDIM ESCOLA CASINHA FELIZ ",NATAL,RN
3622,656,7,2017,"JARDIM ESCOLA MENINO JESUS DE PRAGA",NATAL,RN
3623,656,8,2018," COLÉGIO CAMINHO DO SABER",NATAL,RN
3624,656,9,2019," COLÉGIO CAMINHO DO SABER",NATAL,RN
3625,656,10,2020," COLÉGIO CAMINHO DO SABER",NATAL,RN
3626,335,12,2019," COLÉGIO CAMINHO DO SABER",NATAL,RN
3627,335,13,2020," COLÉGIO CAMINHO DO SABER",NATAL,RN
3628,657,6,2014,"CENTRO EDUCATIVO POTENGI",NATAL,RN
3629,657,7,2015," CENTRO EDUCATIVO POTENGI",NATAL,RN
3630,657,8,2016," CENTRO EDUCATIVO POTENGI",NATAL,RN
3631,657,9,2017," COLÉGIO CAMINHO DO SABER",NATAL,RN
3632,657,10,2018," COLÉGIO CAMINHO DO SABER",NATAL,RN
3633,657,11,2019,"COLÉGIO CAMINHO DO SABER",NATAL,RN
3634,657,12,2020," COLÉGIO CAMINHO DO SABER",NATAL,RN
3635,658,6,2014,"COLÉGIO RECRIAR",NATAL,RN
3636,658,7,2015," COLÉGIO RECRIAR",NATAL,RN
3637,658,8,2016,"COLÉGIO DEGRAUS DO SABER",NATAL,RN
3638,658,9,2017,"ESCOLA E. GAL ANTÔNIO V. SANTOS ROCHA",NATAL,RN
3639,658,10,2018," COLÉGIO CAMINHO DO SABER",NATAL,RN
3640,658,11,2019,"COLÉGIO CAMINHO DO SABER",NATAL,RN
3641,658,12,2020," COLÉGIO CAMINHO DO SABER",NATAL,RN
3642,659,6,2012,"CAT MACAU ANTONIO FLORÊNCIO DE QUEIROZ",MACAU,RN
3643,659,7,2013," COLÉGIO CAMINHO DO SABER",NATAL,RN
3644,659,8,2014," COLÉGIO CAMINHO DO SABER",NATAL,RN
3645,659,9,2015," COLÉGIO CAMINHO DO SABER",NATAL,RN
3646,659,10,2016," COLÉGIO CAMINHO DO SABER",NATAL,RN
3647,660,6,2013,"ESCOLA RECRIAR",NATAL,RN
3648,660,7,2014," ESCOLA PRIMEIROS DEGRAUS",NATAL,RN
3649,660,8,2015," ESCOLA PRIMEIROS DEGRAUS",NATAL,RN
3650,660,9,2016," COLÉGIO CAMINHO DO SABER",NATAL,RN
3651,660,10,2017," COLÉGIO CAMINHO DO SABER",NATAL,RN
3652,660,11,2018," COLÉGIO CAMINHO DO SABER",NATAL,RN
3653,661,6,2012,"COLÉGIO CAMINHO DO SABER",NATAL,RN
3654,661,7,2013," COLÉGIO CAMINHO DO SABER",NATAL,RN
3655,661,8,2014," COLÉGIO CAMINHO DO SABER",NATAL,RN
3656,661,9,2015," COLÉGIO CAMINHO DO SABER",NATAL,RN
3657,661,10,2016," COLÉGIO CAMINHO DO SABER",NATAL,RN
3658,661,11,2017," COLÉGIO CAMINHO DO SABER",NATAL,RN
3659,661,12,2018," COLÉGIO CAMINHO DO SABER",NATAL,RN
3660,661,13,2019," COLÉGIO CAMINHO DO SABER",NATAL,RN
3661,661,14,2020," COLÉGIO CAMINHO DO SABER",NATAL,RN
3662,661,15,2021," COLÉGIO CAMINHO DO SABER",NATAL,RN
3663,627,6,2013,"COLÉGIO DEGRAUS DO SABER",NATAL,RN
3664,627,7,2014,"	 COLÉGIO DEGRAUS DO SABER",NATAL,RN
3665,627,8,2015,"	 COLÉGIO DEGRAUS DO SABER",NATAL,RN
3666,627,9,2016,"	 COLÉGIO DEGRAUS DO SABER",NATAL,RN
3667,627,10,2017,"	 COLÉGIO DEGRAUS DO SABER",NATAL,RN
3668,627,11,2019,"ESC. MUN.PROF. JOSÉ DO PATOCINIO PEREIRA PINTO",NATAL,RN
3669,627,12,2020," COLÉGIO CAMINHO DO SABER",NATAL,RN
3670,662,6,2018,"ESCOLA SÃO JOSÉ",NATAL,RN
3671,662,7,2019,"ESCOLA SÃO JOSÉ",NATAL,RN
3672,662,8,2020," COLÉGIO CAMINHO DO SABER",NATAL,RN
3673,275,10,2017,"ESCOLA MUNICIPAL JOSÉ DO PATROCÍNIO",NATAL,RN
3674,275,11,2018,"COLÉGIO CAMINHO DO SABER",NATAL,RN
3675,663,6,2012,"CENTRO EDUCATIVO POTENGI",NATAL,RN
3676,663,7,2013,"CENTRO EDUCATIVO POTENGI",NATAL,RN
3677,663,8,2014," COLÉGIO CAMINHO DO SABER",NATAL,RN
3678,663,9,2015," COLÉGIO CAMINHO DO SABER",NATAL,RN
3679,663,10,2016," COLÉGIO CAMINHO DO SABER",NATAL,RN
3680,663,11,2017," COLÉGIO CAMINHO DO SABER",NATAL,RN
3681,663,12,2018," COLÉGIO CAMINHO DO SABER",NATAL,RN
3682,663,13,2019,"COLÉGIO CAMINHO DO SABER",NATAL,RN
3683,663,14,2021," COLÉGIO CAMINHO DO SABER",NATAL,RN
3684,353,8,2019," COLÉGIO CAMINHO DO SABER",NATAL,RN
3685,353,9,2020," COLÉGIO CAMINHO DO SABER",NATAL,RN
3686,353,10,2021," COLÉGIO CAMINHO DO SABER",NATAL,RN
3687,664,6,2012,"CENTRO DE ENSINO NEUZANA ",NATAL,RN
3688,664,7,2013,"CENTRO DE ENSINO NEUZANA ",NATAL,RN
3689,664,8,2014,"CENTRO EDUCACIONAL NOVA VISÃO",NATAL,RN
3690,664,9,2015," CENTRO EDUCACIONAL NOVA VISÃO",NATAL,RN
3691,664,10,2016,"ESCOLA PRIMEIROS DEGRAUS",NATAL,RN
3692,664,11,2017," COLÉGIO CAMINHO DO SABER",NATAL,RN
3693,664,12,2018," COLÉGIO CAMINHO DO SABER",NATAL,RN
3694,664,13,2019,"COM. PERM. CEJA PROF. FELIPE GUERRA ",NATAL,RN
3695,664,14,2019,"COM. PERM. CEJA PROF. FELIPE GUERRA",NATAL,RN
3696,664,15,2019," COLÉGIO CAMINHO DO SABER",NATAL,RN
3697,664,16,2020," COLÉGIO CAMINHO DO SABER",NATAL,RN
3698,664,17,2021,"COLÉGIO CAMINHO DO SABER",NATAL,RN
3699,665,6,2010,"ESCOLA E. EST. JOSÉ FRANCISCO FILHO","POÇO BRANCO",RN
3700,665,7,2011,"ESCOLA E. EST. JOSÉ FRANCISCO FILHO","POÇO BRANCO",RN
3701,665,8,2012,"ESCOLA E. EST. JOSÉ FRANCISCO FILHO","POÇO BRANCO",RN
3702,665,9,2013,"ESCOLA E. EST. JOSÉ FRANCISCO FILHO","POÇO BRANCO",RN
3703,665,10,2014," COLÉGIO CAMINHO DO SABER",NATAL,RN
3704,665,11,2015," COLÉGIO CAMINHO DO SABER",NATAL,RN
3705,665,12,2016," COLÉGIO CAMINHO DO SABER",NATAL,RN
3706,665,13,2017," COLÉGIO CAMINHO DO SABER",NATAL,RN
3707,665,14,2018," COLÉGIO CAMINHO DO SABER",NATAL,RN
3708,665,15,2019," COLÉGIO CAMINHO DO SABER",NATAL,RN
3709,665,16,2020," COLÉGIO CAMINHO DO SABER",NATAL,RN
3710,665,17,2021,"COLÉGIO CAMINHO DO SABER",NATAL,RN
3711,666,6,2010,"CENTRO EDUCACIONAL AMADEUS","SÃO G. DO AMARANTE",RN
3712,666,7,2011," CENTRO EDUCACIONAL AMADEUS","SÃO G. DO AMARANTE",RN
3713,666,8,2012," CENTRO EDUCACIONAL AMADEUS","SÃO G. DO AMARANTE",RN
3714,666,9,2013," CENTRO EDUCACIONAL AMADEUS","SÃO G. DO AMARANTE",RN
3715,666,10,2014," CENTRO EDUCACIONAL AMADEUS","SÃO G. DO AMARANTE",RN
3716,666,11,2015," CENTRO EDUCACIONAL AMADEUS","SÃO G. DO AMARANTE",RN
3717,666,12,2016," CENTRO EDUCACIONAL AMADEUS","SÃO G. DO AMARANTE",RN
3718,666,13,2017," CENTRO EDUCACIONAL AMADEUS","SÃO G. DO AMARANTE",RN
3719,666,14,2018," CENTRO EDUCACIONAL AMADEUS","SÃO G. DO AMARANTE",RN
3720,666,15,2019," COLÉGIO CAMINHO DO SABER",NATAL,RN
3721,666,16,2020," COLÉGIO CAMINHO DO SABER",NATAL,RN
3722,666,17,2021,"COLÉGIO CAMINHO DO SABER",NATAL,RN
3723,667,6,2010,"JARDIM ESCOLA CASINHA FELIZ",NATAL,RN
3724,667,7,2011,"JARDIM ESCOLA CASINHA FELIZ",NATAL,RN
3725,667,8,2012,"JARDIM ESCOLA CASINHA FELIZ",NATAL,RN
3726,667,9,2013,"JARDIM ESCOLA CASINHA FELIZ",NATAL,RN
3727,667,10,2014,"JARDIM ESCOLA CASINHA FELIZ",NATAL,RN
3728,667,11,2015,"COLÉGIO CAMINHO DO SABER",NATAL,RN
3729,667,12,2016," COLÉGIO CAMINHO DO SABER",NATAL,RN
3730,667,13,2017,"COLÉGIO CAMINHO DO SABER",NATAL,RN
3731,667,14,2018," COLÉGIO CAMINHO DO SABER",NATAL,RN
3732,667,15,2019," COLÉGIO CAMINHO DO SABER",NATAL,RN
3733,667,16,2020," COLÉGIO CAMINHO DO SABER",NATAL,RN
3734,667,17,2021,"COLÉGIO CAMINHO DO SABER",NATAL,RN
3735,198,12,2016,"FAC - COLÉGIO E CURSO",NATAL,RN
3736,198,13,2017,"FAC - COLÉGIO E CURSO",NATAL,RN
3737,198,14,2018,"FAC - COLÉGIO E CURSO",NATAL,RN
3738,198,15,2019," COLÉGIO CAMINHO DO SABER",NATAL,RN
3739,198,16,2020," COLÉGIO CAMINHO DO SABER",NATAL,RN
3740,198,17,2021,"COLÉGIO CAMINHO DO SABER",NATAL,RN
3741,668,6,2010,"COLÉGIO CAMINHO DO SABER",NATAL,RN
3742,668,7,2011," COLÉGIO CAMINHO DO SABER",NATAL,RN
3743,668,8,2012," COLÉGIO CAMINHO DO SABER",NATAL,RN
3744,668,9,2013," COLÉGIO CAMINHO DO SABER",NATAL,RN
3745,668,10,2014," COLÉGIO CAMINHO DO SABER",NATAL,RN
3746,668,11,2015," COLÉGIO CAMINHO DO SABER",NATAL,RN
3747,668,12,2016," COLÉGIO CAMINHO DO SABER",NATAL,RN
3748,668,13,2017," COLÉGIO CAMINHO DO SABER",NATAL,RN
3749,668,14,2018," COLÉGIO CAMINHO DO SABER",NATAL,RN
3750,668,15,2019," COLÉGIO CAMINHO DO SABER",NATAL,RN
3751,668,16,2020," COLÉGIO CAMINHO DO SABER",NATAL,RN
3752,668,17,2021,"COLÉGIO CAMINHO DO SABER",NATAL,RN
3753,669,6,2010,"COLÉGIO CAMINHO DO SABER",NATAL,RN
3754,669,7,2011," COLÉGIO CAMINHO DO SABER",NATAL,RN
3755,669,8,2012," COLÉGIO CAMINHO DO SABER",NATAL,RN
3756,669,9,2013," COLÉGIO CAMINHO DO SABER",NATAL,RN
3757,669,10,2014," COLÉGIO CAMINHO DO SABER",NATAL,RN
3758,669,11,2015," COLÉGIO CAMINHO DO SABER",NATAL,RN
3759,669,12,2016," COLÉGIO CAMINHO DO SABER",NATAL,RN
3760,669,13,2017," COLÉGIO CAMINHO DO SABER",NATAL,RN
3761,669,14,2018," COLÉGIO CAMINHO DO SABER",NATAL,RN
3762,669,15,2019," COLÉGIO CAMINHO DO SABER",NATAL,RN
3763,669,16,2020," COLÉGIO CAMINHO DO SABER",NATAL,RN
3764,669,17,2021,"COLÉGIO CAMINHO DO SABER",NATAL,RN
3765,670,6,2009,"COLÉGIO CAMINHO DO SABER",NATAL,RN
3766,670,7,2010,"ESCOLA PRIMEIROS DEGRAUS",NATAL,RN
3767,670,8,2012,"ESCOLA PRIMEIROS DEGRAUS",NATAL,RN
3768,670,9,2013,"ESCOLA PRIMEIROS DEGRAUS",NATAL,RN
3769,670,10,2014,"ESCOLA PRIMEIROS DEGRAUS",NATAL,RN
3770,670,11,2015,"COLÉGIO CAMINHO DO SABER",NATAL,RN
3771,670,12,2016," COLÉGIO CAMINHO DO SABER",NATAL,RN
3772,670,13,2017," COLÉGIO CAMINHO DO SABER",NATAL,RN
3773,670,14,2018," COLÉGIO CAMINHO DO SABER",NATAL,RN
3774,670,15,2019," COLÉGIO CAMINHO DO SABER",NATAL,RN
3775,670,16,2020," COLÉGIO CAMINHO DO SABER",NATAL,RN
3776,670,17,2021,"COLÉGIO CAMINHO DO SABER",NATAL,RN
3777,671,6,2013,"ESCOLA PRIMEIROS DEGRAUS",NATAL,RN
3778,671,7,2014,"ESCOLA PRIMEIROS DEGRAUS",NATAL,RN
3779,671,8,2015,"ESCOLA PRIMEIROS DEGRAUS",NATAL,RN
3780,671,9,2016,"ESCOLA PRIMEIROS DEGRAUS",NATAL,RN
3781,671,10,2017,"ESCOLA PRIMEIROS DEGRAUS",NATAL,RN
3782,671,11,2018," COLÉGIO CAMINHO DO SABER",NATAL,RN
3783,671,12,2019," COLÉGIO CAMINHO DO SABER",NATAL,RN
3784,671,13,2020," COLÉGIO CAMINHO DO SABER",NATAL,RN
3785,671,14,2021," COLÉGIO CAMINHO DO SABER",NATAL,RN
3786,673,6,2011,"ESCOLA MUNICIPAL PROFª MARIA DO CÉU DE BARROS",MAXARANGUAPE,RN
3787,673,7,2012,"ESCOLA MUNICIPAL PROFª MARIA DO CÉU DE BARROS",MAXARANGUAPE,RN
3788,673,8,2013,"ESCOLA MUNICIPAL PROFª MARIA DO CÉU DE BARROS",MAXARANGUAPE,RN
3789,673,9,2015,"CENTRO EDUCACIONAL POTI CAVALCANTE","SÃO GONÇALO DO AMARANTE",RN
3790,673,10,2016,"ESCOLA MUNICIPAL FRANCISCO P. CAVALCANTI","SÃO GONÇALO DO AMARANTE",RN
3791,673,11,2017,"ESCOLA ESTADUAL PROFª  Mª ILKA DE MOURA",NATAL,RN
3792,673,12,2019," COLÉGIO CAMINHO DO SABER",NATAL,RN
3793,673,13,2020," COLÉGIO CAMINHO DO SABER",NATAL,RN
3794,673,14,2021," COLÉGIO CAMINHO DO SABER",NATAL,RN
3795,569,6,2010,"EXITO COLÉGIO E CURSO- ZONA NORTE",NATAL,RN
3796,569,7,2011,"ESCOLA LAURA VICUNÃ",NATAL,RN
3797,569,8,2012,"ESCOLA ESTADUAL 15 DE OUTUBRO",NATAL,RN
3798,569,9,2013,"COLÉGIO SONHO DE CRIANÇA",NATAL,RN
3799,569,10,2015,"COLÉGIO SONHO DE CRIANÇA",NATAL,RN
3800,569,11,2016,"COLÉGIO SONHO DE CRIANÇA",NATAL,RN
3801,569,12,2017,"MASTER COLÉGIO E CURSO",NATAL,RN
3802,569,13,2018,"MASTER COLÉGIO E CURSO",NATAL,RN
3803,569,14,2019," COLÉGIO CAMINHO DO SABER",NATAL,RN
3804,674,6,2016,"ESPAÇO CULTURAL ANANIAS CAETANO","JOÃO CÂMARA",RN
3805,674,7,2017,"JARDIM ESCOLA MENINO JESUS DE PRAGA",NATAL,RN
3806,674,8,2018," COLÉGIO CAMINHO DO SABER",NATAL,RN
3807,674,9,2019," COLÉGIO CAMINHO DO SABER",NATAL,RN
3808,674,10,2020," COLÉGIO CAMINHO DO SABER",NATAL,RN
3809,674,11,2021," COLÉGIO CAMINHO DO SABER",NATAL,RN
3810,675,6,2014,"COLÉGIO CAMINHO DO SABER",NATAL,RN
3811,675,7,2015," COLÉGIO CAMINHO DO SABER",NATAL,RN
3812,675,8,2016," COLÉGIO CAMINHO DO SABER",NATAL,RN
3813,676,6,2012,"ESCOLA PARTICIPATIVA",NATAL,RN
3814,676,7,2013," ESCOLA PARTICIPATIVA",NATAL,RN
3815,676,8,2014," ESCOLA PARTICIPATIVA",NATAL,RN
3816,676,9,2015," ESCOLA PARTICIPATIVA",NATAL,RN
3817,676,10,2016," ESCOLA PARTICIPATIVA",NATAL,RN
3818,676,11,2017," COLÉGIO CAMINHO DO SABER",NATAL,RN
3819,676,12,2018," COLÉGIO CAMINHO DO SABER",NATAL,RN
3820,676,13,2019," COLÉGIO CAMINHO DO SABER",NATAL,RN
3821,676,14,2020," COLÉGIO CAMINHO DO SABER",NATAL,RN
3822,676,15,2021," COLÉGIO CAMINHO DO SABER",NATAL,RN
3823,677,6,2019,"COLÉGIO CAMINHO DO SABER",NATAL,RN
3824,678,6,2010,"ESCOLA PRIMEIROS DEGRAUS",NATAL,RN
3825,678,7,2011," ESCOLA PRIMEIROS DEGRAUS",NATAL,RN
3826,678,8,2012," ESCOLA PRIMEIROS DEGRAUS",NATAL,RN
3827,678,9,2013," ESCOLA PRIMEIROS DEGRAUS",NATAL,RN
3828,678,9,2013," ESCOLA PRIMEIROS DEGRAUS",NATAL,RN
3829,678,10,2014," ESCOLA PRIMEIROS DEGRAUS",NATAL,RN
3830,678,11,2015," COLÉGIO CAMINHO DO SABER",NATAL,RN
3831,678,12,2016," COLÉGIO CAMINHO DO SABER",NATAL,RN
3832,678,13,2017," COLÉGIO CAMINHO DO SABER",NATAL,RN
3833,678,14,2018," COLÉGIO CAMINHO DO SABER",NATAL,RN
3834,678,15,2019," COLÉGIO CAMINHO DO SABER",NATAL,RN
3835,678,16,2020," COLÉGIO CAMINHO DO SABER",NATAL,RN
3836,678,17,2021,"COLÉGIO CAMINHO DO SABER",NATAL,RN
3837,679,6,2013,"CENTRO EDUCACIONAL PARTICIPAÇÃO",NATAL,RN
3838,679,7,2014,"EXPANSIVO COLÉGIO E CURSO",NATAL,RN
3839,679,8,2015,"CENTRO EDUCACIONAL FLORES DE MARIA",NATAL,RN
3840,679,9,2016," CENTRO EDUCACIONAL FLORES DE MARIA",NATAL,RN
3841,679,10,2017," COLÉGIO CAMINHO DO SABER",NATAL,RN
3842,679,11,2018," COLÉGIO CAMINHO DO SABER",NATAL,RN
3843,679,12,2019," COLÉGIO CAMINHO DO SABER",NATAL,RN
3844,679,13,2020," COLÉGIO CAMINHO DO SABER",NATAL,RN
3845,679,14,2021," COLÉGIO CAMINHO DO SABER",NATAL,RN
3846,680,6,2021,"COLÉGIO CAMINHO DO SABER",NATAL,RN
3847,681,6,2021,"COLÉGIO CAMINHO DO SABER",NATAL,RN
3848,682,6,2021,"COLÉGIO CAMINHO DO SABER",NATAL,RN
3849,683,6,2018,"COLÉGIO CAMINHO DO SABER",NATAL,RN
3850,683,7,2019," COLÉGIO CAMINHO DO SABER",NATAL,RN
3851,683,8,2020," COLÉGIO CAMINHO DO SABER",NATAL,RN
3852,683,9,2021," COLÉGIO CAMINHO DO SABER",NATAL,RN
3853,684,6,2019,"COLÉGIO CAMINHO DO SABER",NATAL,RN
3854,684,7,2020," COLÉGIO CAMINHO DO SABER",NATAL,RN
3855,684,8,2021," COLÉGIO CAMINHO DO SABER",NATAL,RN
3856,686,7,2001,"ESCOLA CRISTO REI",NATAL,RN
3857,686,8,2002,"ESCOLA CRISTO REI",NATAL,RN
3858,686,9,2003,"ESCOLA CRISTO REI",NATAL,RN
3859,686,10,2004,"ESCOLA LAURA VICUÑA",NATAL,RN
3860,686,11,2005,"CENTRO EDUCACIONAL JESIEL FIGUEIREDO",NATAL,RN
3861,686,12,2006," CENTRO EDUCACIONAL JESIEL FIGUEIREDO",NATAL,RN
3862,686,13,2007,"CENTRO EDUCACIONAL SANTO AGOSTINHO",NATAL,RN
3863,686,14,2009," COLÉGIO CAMINHO DO SABER",NATAL,RN
3864,686,15,2010," COLÉGIO CAMINHO DO SABER",NATAL,RN
3865,686,16,2011," COLÉGIO CAMINHO DO SABER",NATAL,RN
3866,686,17,2012," COLÉGIO CAMINHO DO SABER",NATAL,RN
3867,687,6,2015," COLÉGIO CAMINHO DO SABER",NATAL,RN
3868,687,7,2016," COLÉGIO CAMINHO DO SABER",NATAL,RN
3869,687,8,2017," COLÉGIO CAMINHO DO SABER",NATAL,RN
3870,687,9,2018," COLÉGIO CAMINHO DO SABER",NATAL,RN
3871,687,10,2019," COLÉGIO CAMINHO DO SABER",NATAL,RN
3872,688,6,2017,"CENTRO INTEGRAL PAIS DAS LETRAS",NATAL,RN
3873,688,7,2018,"CENTRO INTEGRAL PAIS DAS LETRAS",NATAL,RN
3874,688,8,2019," COLÉGIO CAMINHO DO SABER",NATAL,RN
3875,688,9,2020," COLÉGIO CAMINHO DO SABER",NATAL,RN
3876,689,6,2015,"JARDIM ESCOLA A ESTRELINHA",NATAL,RN
3877,689,7,2016,"JARDIM ESCOLA A ESTRELINHA",NATAL,RN
3878,689,8,2017," COLÉGIO CAMINHO DO SABER",NATAL,RN
3879,689,9,2018," COLÉGIO CAMINHO DO SABER",NATAL,RN
3880,689,10,2019," COLÉGIO CAMINHO DO SABER",NATAL,RN
3881,689,11,2020," COLÉGIO CAMINHO DO SABER",NATAL,RN
3882,689,12,2021," COLÉGIO CAMINHO DO SABER",NATAL,RN
3883,690,6,2010,"E. M. JOSÉ FERNANDES",PARNAMIRIM,RN
3884,690,7,2011,"CENTRO EDUCACIONAL 1º DE MAIO ","SÃO GONSALO DO AMARANTE",RN
3885,690,8,2013,"E. E. PADRE JOÃO MARIA",NATAL,RN
3886,690,9,2015,"JARDIM ESCOLA A ESTRELINHA",NATAL,RN
3887,690,10,2016,"JARDIM ESCOLA A ESTRELINHA",NATAL,RN
3888,690,11,2017," COLÉGIO CAMINHO DO SABER",NATAL,RN
3889,690,12,2018," COLÉGIO CAMINHO DO SABER",NATAL,RN
3890,690,13,2019," COLÉGIO CAMINHO DO SABER",NATAL,RN
3891,690,14,2020," COLÉGIO CAMINHO DO SABER",NATAL,RN
3892,690,15,2021," COLÉGIO CAMINHO DO SABER",NATAL,RN
3893,446,15,2021," COLÉGIO CAMINHO DO SABER",NATAL,RN
3894,691,6,2017,"COLÉGIO CAMINHO DO SABER",NATAL,RN
3895,692,6,2019,"COLÉGIO CAMINHO DO SABER",NATAL,RN
3896,692,7,2020," COLÉGIO CAMINHO DO SABER",NATAL,RN
3900,693,6,2017,"COLÉGIO CAMINHO DO SABER",NATAL,RN
3901,693,7,2018," COLÉGIO CAMINHO DO SABER",NATAL,RN
3902,693,8,2019," COLÉGIO CAMINHO DO SABER",NATAL,RN
3903,693,9,2020," COLÉGIO CAMINHO DO SABER",NATAL,RN
3904,693,10,2021," COLÉGIO CAMINHO DO SABER",NATAL,RN
3905,604,13,2019,"CDF - COLÉGIO E CURSO / ZN",NATAL,RN
3906,604,14,2020,"COLÉGIO CAMINHO DO SABER",NATAL,RN
3907,604,15,2021," COLÉGIO CAMINHO DO SABER",NATAL,RN
3908,694,6,2013,"COLÉGIO CAMINHO DO SABER",NATAL,RN
3909,694,7,2014," COLÉGIO CAMINHO DO SABER",NATAL,RN
3910,694,8,2015," COLÉGIO CAMINHO DO SABER",NATAL,RN
3911,694,9,2016," COLÉGIO CAMINHO DO SABER",NATAL,RN
3912,694,10,2017," COLÉGIO CAMINHO DO SABER",NATAL,RN
3913,694,11,2018," COLÉGIO CAMINHO DO SABER",NATAL,RN
3914,694,12,2019," COLÉGIO CAMINHO DO SABER",NATAL,RN
3915,694,13,2020," COLÉGIO CAMINHO DO SABER",NATAL,RN
3916,694,14,2021," COLÉGIO CAMINHO DO SABER",NATAL,RN
3917,376,10,2019," COLÉGIO CAMINHO DO SABER",NATAL,RN
3918,376,11,2020,"COLÉGIO CAMINHO DO SABER",NATAL,RN
3919,376,12,2021," COLÉGIO CAMINHO DO SABER",NATAL,RN
3920,457,6,2013,"INSTITUTO EDUCACIONAL O MESTRE","SÃO GONÇALO DO AMARANTE",RN
3921,457,7,2014," ESCOLA PRIMEIROS DEGRAUS",NATAL,RN
3922,457,8,2015,"CRESCER COLÉGIO E CURSO",NATAL,RN
3923,457,9,2016,"CRESCER COLÉGIO E CURSO",NATAL,RN
3924,457,10,2017,"COLÉGIO HIPÓCRATES ZONA NORTE",NATAL,RN
3925,457,11,2018,"COLÉGIO HIPÓCRATES ZONA NORTE",NATAL,RN
3926,457,12,2019,"COLÉGIO HIPÓCRATES ZONA NORTE",NATAL,RN
3927,457,13,2020,"COLÉGIO CAMINHO DO SABER",NATAL,RN
3928,457,14,2021," COLÉGIO CAMINHO DO SABER",NATAL,RN
3929,695,6,2011,"ESCOLA PRIMEIROS DEGRAUS",NATAL,RN
3930,695,7,2014,"ESCOLA PRIMEIROS DEGRAUS",NATAL,RN
3931,695,8,2015,"ESCOLA PRIMEIROS DEGRAUS",NATAL,RN
3932,695,9,2016,"ESCOLA PRIMEIROS DEGRAUS",NATAL,RN
3933,695,10,2017,"ESCOLA PRIMEIROS DEGRAUS",NATAL,RN
3934,695,11,2018,"COLÉGIO CAMINHO DO SABER",NATAL,RN
3935,695,12,2019," COLÉGIO CAMINHO DO SABER",NATAL,RN
3936,695,13,2020,"COLÉGIO CAMINHO DO SABER",NATAL,RN
3937,695,14,2021," COLÉGIO CAMINHO DO SABER",NATAL,RN
3938,696,6,2017,"CENTRO DE EDUC. INTEGRADO DE MARACAJAÚ",MAXARANGUAPE,RN
3939,696,7,2018,"ESCOLA M. PROFº CALIXTO VARELA DE A. FILHO",MAXARANGUAPE,RN
3940,696,8,2019,"ESCOLA M. VEREADOR RICARDO A. DE LIMA",EXTREMOZ,RN
3941,696,9,2020," COLÉGIO CAMINHO DO SABER",NATAL,RN
3942,696,10,2021," COLÉGIO CAMINHO DO SABER",NATAL,RN
3943,697,6,2013,"COLÉGIO CAMINHO DO SABER",NATAL,RN
3944,697,7,2014," COLÉGIO CAMINHO DO SABER",NATAL,RN
3945,697,8,2015," COLÉGIO CAMINHO DO SABER",NATAL,RN
3946,697,9,2016," COLÉGIO CAMINHO DO SABER",NATAL,RN
3947,697,10,2017," COLÉGIO CAMINHO DO SABER",NATAL,RN
